x,y,z
551.0,119.0,5734.5996
552.0,119.0,5733.3735
553.0,119.0,5732.6167
554.0,119.0,5731.58
555.0,119.0,5730.601
556.0,119.0,5730.3755
557.0,119.0,5732.176
558.0,119.0,5733.3335
559.0,119.0,5734.1567
560.0,119.0,5736.082
561.0,119.0,5736.8525
562.0,119.0,5734.7515
563.0,119.0,5734.6104
564.0,119.0,5735.424
565.0,119.0,5736.239
566.0,119.0,5736.928
567.0,119.0,5737.115
568.0,119.0,5736.9106
569.0,119.0,5736.3687
570.0,119.0,5735.7734
571.0,119.0,5734.952
572.0,119.0,5734.4985
573.0,119.0,5734.407
574.0,119.0,5733.467
575.0,119.0,5733.1323
576.0,119.0,5733.3906
577.0,119.0,5733.4766
578.0,119.0,5733.725
579.0,119.0,5734.3306
580.0,119.0,5735.3613
581.0,119.0,5735.859
582.0,119.0,5736.479
583.0,119.0,5737.492
584.0,119.0,5737.3037
585.0,119.0,5736.848
586.0,119.0,5736.838
587.0,119.0,5736.881
588.0,119.0,5736.6343
589.0,119.0,5736.4224
590.0,119.0,5735.742
591.0,119.0,5735.347
592.0,119.0,5735.855
593.0,119.0,5735.7812
594.0,119.0,5736.2725
595.0,119.0,5737.224
596.0,119.0,5735.336
597.0,119.0,5730.25
598.0,119.0,5735.5386
599.0,119.0,5736.871
250.0,118.0,5719.199
251.0,118.0,5716.877
252.0,118.0,5714.7593
253.0,118.0,5713.724
254.0,118.0,5713.8066
255.0,118.0,5715.4614
256.0,118.0,5716.2144
257.0,118.0,5716.4365
258.0,118.0,5718.6885
259.0,118.0,5720.974
260.0,118.0,5721.868
261.0,118.0,5722.126
262.0,118.0,5722.6733
263.0,118.0,5723.229
264.0,118.0,5723.251
265.0,118.0,5722.556
266.0,118.0,5721.9976
267.0,118.0,5722.5264
268.0,118.0,5722.194
269.0,118.0,5720.737
270.0,118.0,5719.751
271.0,118.0,5719.8906
272.0,118.0,5719.777
273.0,118.0,5718.619
274.0,118.0,5716.76
275.0,118.0,5716.982
276.0,118.0,5718.6577
277.0,118.0,5719.502
278.0,118.0,5719.6274
279.0,118.0,5721.4067
280.0,118.0,5725.664
281.0,118.0,5725.34
282.0,118.0,5724.349
283.0,118.0,5723.8457
284.0,118.0,5723.8857
285.0,118.0,5724.4956
286.0,118.0,5725.006
287.0,118.0,5724.925
288.0,118.0,5724.4585
289.0,118.0,5724.5894
290.0,118.0,5724.658
291.0,118.0,5724.602
292.0,118.0,5724.3022
293.0,118.0,5723.538
294.0,118.0,5722.1064
295.0,118.0,5720.7935
296.0,118.0,5719.6455
297.0,118.0,5720.082
298.0,118.0,5727.0933
299.0,118.0,5725.3423
300.0,118.0,5721.541
301.0,118.0,5721.695
302.0,118.0,5722.0337
303.0,118.0,5724.6904
304.0,118.0,5727.6475
305.0,118.0,5728.895
306.0,118.0,5729.7217
307.0,118.0,5730.3604
308.0,118.0,5729.899
309.0,118.0,5730.7256
310.0,118.0,5730.6543
311.0,118.0,5728.316
312.0,118.0,5727.0474
313.0,118.0,5726.5664
314.0,118.0,5725.888
315.0,118.0,5725.6597
316.0,118.0,5725.3984
317.0,118.0,5725.0312
318.0,118.0,5725.0347
319.0,118.0,5724.8604
320.0,118.0,5724.4023
321.0,118.0,5724.442
322.0,118.0,5725.0337
323.0,118.0,5725.494
324.0,118.0,5726.11
325.0,118.0,5725.8345
326.0,118.0,5725.244
327.0,118.0,5724.7134
328.0,118.0,5724.387
329.0,118.0,5724.575
330.0,118.0,5724.8564
331.0,118.0,5724.7925
332.0,118.0,5724.967
333.0,118.0,5725.127
334.0,118.0,5724.93
335.0,118.0,5725.1294
336.0,118.0,5725.5547
337.0,118.0,5725.4224
338.0,118.0,5725.469
339.0,118.0,5725.2207
340.0,118.0,5724.552
341.0,118.0,5723.7534
342.0,118.0,5722.585
343.0,118.0,5722.092
344.0,118.0,5722.0522
345.0,118.0,5721.7915
346.0,118.0,5721.9443
347.0,118.0,5722.854
348.0,118.0,5723.895
349.0,118.0,5723.9346
350.0,118.0,5723.559
351.0,118.0,5723.2446
352.0,118.0,5723.617
353.0,118.0,5723.8174
354.0,118.0,5724.304
355.0,118.0,5725.461
356.0,118.0,5725.869
357.0,118.0,5725.6978
358.0,118.0,5725.3296
359.0,118.0,5724.9727
360.0,118.0,5725.095
361.0,118.0,5725.3745
362.0,118.0,5725.5527
363.0,118.0,5726.036
364.0,118.0,5726.982
365.0,118.0,5727.163
366.0,118.0,5726.1006
367.0,118.0,5725.5015
368.0,118.0,5726.2764
369.0,118.0,5727.3984
370.0,118.0,5727.2163
371.0,118.0,5727.2603
372.0,118.0,5728.468
373.0,118.0,5730.224
374.0,118.0,5729.8247
375.0,118.0,5728.827
376.0,118.0,5728.9023
377.0,118.0,5729.519
378.0,118.0,5730.1416
379.0,118.0,5729.1465
380.0,118.0,5727.7046
381.0,118.0,5726.013
382.0,118.0,5724.468
383.0,118.0,5724.103
384.0,118.0,5723.8794
385.0,118.0,5723.6973
386.0,118.0,5723.576
387.0,118.0,5723.978
388.0,118.0,5724.705
389.0,118.0,5724.6357
390.0,118.0,5724.6724
391.0,118.0,5726.756
392.0,118.0,5729.378
393.0,118.0,5729.8306
394.0,118.0,5727.1704
395.0,118.0,5725.501
396.0,118.0,5726.186
397.0,118.0,5726.3804
398.0,118.0,5726.083
399.0,118.0,5725.6475
400.0,118.0,5726.155
401.0,118.0,5726.545
402.0,118.0,5726.834
403.0,118.0,5727.7124
404.0,118.0,5727.314
405.0,118.0,5727.802
406.0,118.0,5729.4204
407.0,118.0,5730.019
408.0,118.0,5729.965
409.0,118.0,5730.3022
410.0,118.0,5730.8433
411.0,118.0,5730.8057
412.0,118.0,5731.742
413.0,118.0,5733.4253
414.0,118.0,5733.175
415.0,118.0,5732.6865
416.0,118.0,5732.7983
417.0,118.0,5733.361
418.0,118.0,5733.3203
419.0,118.0,5732.9995
420.0,118.0,5733.0815
421.0,118.0,5733.0107
422.0,118.0,5733.173
423.0,118.0,5733.761
424.0,118.0,5732.699
425.0,118.0,5732.3184
426.0,118.0,5731.9995
427.0,118.0,5730.3716
428.0,118.0,5730.0186
429.0,118.0,5730.5757
430.0,118.0,5730.983
431.0,118.0,5731.6562
432.0,118.0,5731.8364
433.0,118.0,5731.6606
434.0,118.0,5731.5225
435.0,118.0,5731.254
436.0,118.0,5730.364
437.0,118.0,5730.1436
438.0,118.0,5730.745
439.0,118.0,5730.729
440.0,118.0,5730.6987
441.0,118.0,5730.668
442.0,118.0,5730.1255
443.0,118.0,5729.906
444.0,118.0,5730.5244
445.0,118.0,5731.0947
446.0,118.0,5731.3335
447.0,118.0,5731.5547
448.0,118.0,5731.284
449.0,118.0,5731.2935
450.0,118.0,5731.1875
451.0,118.0,5731.01
452.0,118.0,5730.739
453.0,118.0,5730.856
454.0,118.0,5730.8477
455.0,118.0,5730.3286
456.0,118.0,5729.604
457.0,118.0,5729.6875
458.0,118.0,5730.883
459.0,118.0,5730.6333
460.0,118.0,5730.088
461.0,118.0,5729.9375
462.0,118.0,5729.5034
463.0,118.0,5729.775
464.0,118.0,5730.122
465.0,118.0,5730.567
466.0,118.0,5731.151
467.0,118.0,5731.6416
468.0,118.0,5731.591
469.0,118.0,5731.8374
470.0,118.0,5731.9863
471.0,118.0,5733.0
472.0,118.0,5733.857
473.0,118.0,5734.0146
474.0,118.0,5733.587
475.0,118.0,5734.435
476.0,118.0,5736.554
477.0,118.0,5736.8594
478.0,118.0,5737.0396
479.0,118.0,5736.608
480.0,118.0,5736.204
481.0,118.0,5736.745
482.0,118.0,5737.8647
483.0,118.0,5737.756
484.0,118.0,5737.044
485.0,118.0,5736.48
486.0,118.0,5735.357
487.0,118.0,5734.339
488.0,118.0,5734.2397
489.0,118.0,5733.1206
490.0,118.0,5731.999
491.0,118.0,5731.273
492.0,118.0,5730.766
493.0,118.0,5730.0986
494.0,118.0,5729.5176
495.0,118.0,5729.1353
496.0,118.0,5729.5205
497.0,118.0,5730.6816
498.0,118.0,5731.6646
499.0,118.0,5731.2983
500.0,118.0,5731.8086
501.0,118.0,5734.356
502.0,118.0,5736.5815
503.0,118.0,5735.585
504.0,118.0,5734.418
505.0,118.0,5733.768
506.0,118.0,5732.6357
507.0,118.0,5731.4688
508.0,118.0,5730.7974
509.0,118.0,5730.5894
510.0,118.0,5731.6094
511.0,118.0,5733.094
512.0,118.0,5733.9077
513.0,118.0,5735.2207
514.0,118.0,5735.822
515.0,118.0,5735.3335
516.0,118.0,5735.6396
517.0,118.0,5735.7188
518.0,118.0,5735.1323
519.0,118.0,5735.701
520.0,118.0,5736.2646
521.0,118.0,5734.8423
522.0,118.0,5732.9126
523.0,118.0,5731.9326
524.0,118.0,5731.889
525.0,118.0,5732.3257
526.0,118.0,5732.7793
527.0,118.0,5733.3994
528.0,118.0,5734.6997
529.0,118.0,5735.6504
530.0,118.0,5735.092
531.0,118.0,5734.5093
532.0,118.0,5734.913
533.0,118.0,5735.1133
534.0,118.0,5735.762
535.0,118.0,5735.5454
536.0,118.0,5734.5244
537.0,118.0,5733.651
538.0,118.0,5733.1226
539.0,118.0,5732.922
540.0,118.0,5732.8643
541.0,118.0,5734.5347
542.0,118.0,5735.3955
543.0,118.0,5735.797
544.0,118.0,5737.2515
545.0,118.0,5738.305
546.0,118.0,5738.6016
547.0,118.0,5738.4644
548.0,118.0,5738.021
549.0,118.0,5737.289
550.0,118.0,5735.5605
551.0,118.0,5734.149
552.0,118.0,5733.3945
553.0,118.0,5732.296
554.0,118.0,5730.8325
555.0,118.0,5729.743
556.0,118.0,5731.704
557.0,118.0,5734.7026
558.0,118.0,5735.719
559.0,118.0,5736.509
560.0,118.0,5738.7847
561.0,118.0,5738.3003
562.0,118.0,5735.575
563.0,118.0,5735.925
564.0,118.0,5736.611
565.0,118.0,5737.1953
566.0,118.0,5737.4727
567.0,118.0,5737.3774
568.0,118.0,5736.9624
569.0,118.0,5736.5693
570.0,118.0,5736.0522
571.0,118.0,5735.5776
572.0,118.0,5735.5684
573.0,118.0,5735.0728
574.0,118.0,5734.406
575.0,118.0,5734.376
576.0,118.0,5734.1914
577.0,118.0,5734.236
578.0,118.0,5734.4824
579.0,118.0,5735.453
580.0,118.0,5736.1733
581.0,118.0,5736.6685
582.0,118.0,5737.8115
583.0,118.0,5737.9546
584.0,118.0,5737.35
585.0,118.0,5737.409
586.0,118.0,5737.6455
587.0,118.0,5737.4985
588.0,118.0,5737.0557
589.0,118.0,5736.13
590.0,118.0,5735.401
591.0,118.0,5735.822
592.0,118.0,5736.334
593.0,118.0,5736.778
594.0,118.0,5738.1167
595.0,118.0,5738.24
596.0,118.0,5737.2583
597.0,118.0,5736.272
598.0,118.0,5737.713
599.0,118.0,5738.174
250.0,117.0,5716.9883
251.0,117.0,5714.819
252.0,117.0,5713.5254
253.0,117.0,5713.585
254.0,117.0,5715.5864
255.0,117.0,5717.0435
256.0,117.0,5717.006
257.0,117.0,5718.822
258.0,117.0,5721.5044
259.0,117.0,5722.574
260.0,117.0,5722.743
261.0,117.0,5722.933
262.0,117.0,5723.207
263.0,117.0,5723.282
264.0,117.0,5722.8276
265.0,117.0,5722.0537
266.0,117.0,5722.126
267.0,117.0,5722.1
268.0,117.0,5720.6147
269.0,117.0,5719.458
270.0,117.0,5719.114
271.0,117.0,5718.9546
272.0,117.0,5718.4746
273.0,117.0,5717.082
274.0,117.0,5717.065
275.0,117.0,5718.535
276.0,117.0,5719.464
277.0,117.0,5719.9585
278.0,117.0,5720.2886
279.0,117.0,5721.4893
280.0,117.0,5723.104
281.0,117.0,5724.1333
282.0,117.0,5724.2383
283.0,117.0,5724.3877
284.0,117.0,5724.6724
285.0,117.0,5725.2627
286.0,117.0,5725.2256
287.0,117.0,5724.612
288.0,117.0,5724.4746
289.0,117.0,5724.5625
290.0,117.0,5724.4204
291.0,117.0,5724.3237
292.0,117.0,5723.8164
293.0,117.0,5722.8657
294.0,117.0,5722.0493
295.0,117.0,5720.584
296.0,117.0,5720.958
297.0,117.0,5726.738
298.0,117.0,5729.755
299.0,117.0,5725.0693
300.0,117.0,5722.611
301.0,117.0,5722.678
302.0,117.0,5724.413
303.0,117.0,5727.1636
304.0,117.0,5727.474
305.0,117.0,5727.66
306.0,117.0,5728.554
307.0,117.0,5727.9155
308.0,117.0,5728.3643
309.0,117.0,5729.366
310.0,117.0,5725.693
311.0,117.0,5725.748
312.0,117.0,5725.6533
313.0,117.0,5725.141
314.0,117.0,5725.314
315.0,117.0,5725.466
316.0,117.0,5725.5776
317.0,117.0,5725.734
318.0,117.0,5725.842
319.0,117.0,5725.585
320.0,117.0,5725.4136
321.0,117.0,5725.698
322.0,117.0,5725.9326
323.0,117.0,5726.2163
324.0,117.0,5725.9077
325.0,117.0,5725.325
326.0,117.0,5724.9937
327.0,117.0,5724.7524
328.0,117.0,5724.951
329.0,117.0,5725.391
330.0,117.0,5725.2065
331.0,117.0,5725.203
332.0,117.0,5725.074
333.0,117.0,5724.7437
334.0,117.0,5724.5703
335.0,117.0,5724.951
336.0,117.0,5724.893
337.0,117.0,5724.684
338.0,117.0,5724.627
339.0,117.0,5724.3394
340.0,117.0,5724.224
341.0,117.0,5723.4414
342.0,117.0,5722.867
343.0,117.0,5722.679
344.0,117.0,5722.6416
345.0,117.0,5722.869
346.0,117.0,5723.895
347.0,117.0,5724.669
348.0,117.0,5724.7285
349.0,117.0,5724.316
350.0,117.0,5723.972
351.0,117.0,5724.0264
352.0,117.0,5724.2856
353.0,117.0,5724.608
354.0,117.0,5725.783
355.0,117.0,5726.424
356.0,117.0,5726.1255
357.0,117.0,5725.7812
358.0,117.0,5725.3438
359.0,117.0,5725.2935
360.0,117.0,5725.608
361.0,117.0,5725.79
362.0,117.0,5725.97
363.0,117.0,5726.596
364.0,117.0,5726.9404
365.0,117.0,5726.0254
366.0,117.0,5725.2026
367.0,117.0,5726.302
368.0,117.0,5728.368
369.0,117.0,5730.2603
370.0,117.0,5730.465
371.0,117.0,5731.326
372.0,117.0,5732.7583
373.0,117.0,5733.0796
374.0,117.0,5732.293
375.0,117.0,5732.2993
376.0,117.0,5732.4253
377.0,117.0,5732.91
378.0,117.0,5731.79
379.0,117.0,5729.6694
380.0,117.0,5727.5234
381.0,117.0,5725.1025
382.0,117.0,5723.8735
383.0,117.0,5723.7046
384.0,117.0,5723.664
385.0,117.0,5723.7505
386.0,117.0,5724.057
387.0,117.0,5724.952
388.0,117.0,5724.9263
389.0,117.0,5724.612
390.0,117.0,5725.377
391.0,117.0,5728.7734
392.0,117.0,5730.57
393.0,117.0,5728.5293
394.0,117.0,5726.3906
395.0,117.0,5726.776
396.0,117.0,5726.3325
397.0,117.0,5725.839
398.0,117.0,5725.102
399.0,117.0,5725.3306
400.0,117.0,5725.747
401.0,117.0,5726.007
402.0,117.0,5727.2827
403.0,117.0,5727.257
404.0,117.0,5727.083
405.0,117.0,5728.7505
406.0,117.0,5729.861
407.0,117.0,5730.635
408.0,117.0,5731.2524
409.0,117.0,5731.603
410.0,117.0,5731.2705
411.0,117.0,5731.5366
412.0,117.0,5733.059
413.0,117.0,5733.1533
414.0,117.0,5732.543
415.0,117.0,5732.767
416.0,117.0,5733.3857
417.0,117.0,5733.6006
418.0,117.0,5733.136
419.0,117.0,5733.0854
420.0,117.0,5733.086
421.0,117.0,5733.2886
422.0,117.0,5735.485
423.0,117.0,5735.372
424.0,117.0,5732.086
425.0,117.0,5730.818
426.0,117.0,5729.6006
427.0,117.0,5729.089
428.0,117.0,5730.146
429.0,117.0,5730.9404
430.0,117.0,5731.701
431.0,117.0,5732.2134
432.0,117.0,5732.0874
433.0,117.0,5731.796
434.0,117.0,5731.6265
435.0,117.0,5731.145
436.0,117.0,5730.662
437.0,117.0,5731.385
438.0,117.0,5731.7593
439.0,117.0,5731.673
440.0,117.0,5731.4854
441.0,117.0,5731.2153
442.0,117.0,5731.031
443.0,117.0,5731.5947
444.0,117.0,5732.182
445.0,117.0,5732.469
446.0,117.0,5732.676
447.0,117.0,5732.4746
448.0,117.0,5732.1226
449.0,117.0,5731.8887
450.0,117.0,5731.2744
451.0,117.0,5730.6997
452.0,117.0,5730.6543
453.0,117.0,5730.792
454.0,117.0,5730.181
455.0,117.0,5729.5063
456.0,117.0,5729.1396
457.0,117.0,5730.1655
458.0,117.0,5730.314
459.0,117.0,5729.7363
460.0,117.0,5729.6914
461.0,117.0,5729.5464
462.0,117.0,5729.787
463.0,117.0,5730.127
464.0,117.0,5730.4946
465.0,117.0,5730.818
466.0,117.0,5731.26
467.0,117.0,5730.5405
468.0,117.0,5728.9917
469.0,117.0,5730.1807
470.0,117.0,5730.5747
471.0,117.0,5733.0454
472.0,117.0,5734.0664
473.0,117.0,5732.547
474.0,117.0,5732.7173
475.0,117.0,5734.791
476.0,117.0,5737.5996
477.0,117.0,5738.3735
478.0,117.0,5738.27
479.0,117.0,5737.3496
480.0,117.0,5737.0366
481.0,117.0,5737.4478
482.0,117.0,5737.8916
483.0,117.0,5737.372
484.0,117.0,5736.653
485.0,117.0,5735.7256
486.0,117.0,5734.3496
487.0,117.0,5733.8687
488.0,117.0,5733.3384
489.0,117.0,5731.8916
490.0,117.0,5730.641
491.0,117.0,5730.262
492.0,117.0,5730.2246
493.0,117.0,5730.28
494.0,117.0,5730.271
495.0,117.0,5731.177
496.0,117.0,5732.7256
497.0,117.0,5734.4663
498.0,117.0,5734.421
499.0,117.0,5733.7236
500.0,117.0,5735.1323
501.0,117.0,5736.931
502.0,117.0,5736.1504
503.0,117.0,5734.846
504.0,117.0,5734.3696
505.0,117.0,5733.3184
506.0,117.0,5732.4756
507.0,117.0,5732.531
508.0,117.0,5732.2734
509.0,117.0,5732.743
510.0,117.0,5734.144
511.0,117.0,5735.0586
512.0,117.0,5735.4883
513.0,117.0,5735.8247
514.0,117.0,5734.9663
515.0,117.0,5734.829
516.0,117.0,5735.3706
517.0,117.0,5734.7017
518.0,117.0,5734.579
519.0,117.0,5735.007
520.0,117.0,5733.931
521.0,117.0,5732.256
522.0,117.0,5732.0625
523.0,117.0,5731.9087
524.0,117.0,5732.5503
525.0,117.0,5733.425
526.0,117.0,5734.3765
527.0,117.0,5736.063
528.0,117.0,5737.665
529.0,117.0,5737.202
530.0,117.0,5736.221
531.0,117.0,5736.1553
532.0,117.0,5736.2266
533.0,117.0,5736.4565
534.0,117.0,5736.539
535.0,117.0,5735.535
536.0,117.0,5734.646
537.0,117.0,5733.9556
538.0,117.0,5733.635
539.0,117.0,5733.64
540.0,117.0,5735.2446
541.0,117.0,5736.45
542.0,117.0,5737.004
543.0,117.0,5737.7153
544.0,117.0,5738.505
545.0,117.0,5738.2695
546.0,117.0,5738.065
547.0,117.0,5737.4272
548.0,117.0,5736.9463
549.0,117.0,5735.8423
550.0,117.0,5734.317
551.0,117.0,5732.9395
552.0,117.0,5731.27
553.0,117.0,5729.1665
554.0,117.0,5727.62
555.0,117.0,5728.241
556.0,117.0,5730.8384
557.0,117.0,5733.258
558.0,117.0,5734.4355
559.0,117.0,5735.5444
560.0,117.0,5736.225
561.0,117.0,5736.038
562.0,117.0,5736.5327
563.0,117.0,5737.154
564.0,117.0,5737.624
565.0,117.0,5738.091
566.0,117.0,5738.39
567.0,117.0,5738.164
568.0,117.0,5737.749
569.0,117.0,5737.3296
570.0,117.0,5736.645
571.0,117.0,5736.4297
572.0,117.0,5736.0728
573.0,117.0,5735.321
574.0,117.0,5735.0664
575.0,117.0,5734.9087
576.0,117.0,5734.7544
577.0,117.0,5734.8037
578.0,117.0,5735.5996
579.0,117.0,5736.683
580.0,117.0,5737.256
581.0,117.0,5738.2637
582.0,117.0,5738.809
583.0,117.0,5738.0103
584.0,117.0,5737.5166
585.0,117.0,5737.599
586.0,117.0,5737.7007
587.0,117.0,5737.4004
588.0,117.0,5736.912
589.0,117.0,5736.5356
590.0,117.0,5737.2246
591.0,117.0,5738.4473
592.0,117.0,5738.7095
593.0,117.0,5739.2666
594.0,117.0,5739.167
595.0,117.0,5738.364
596.0,117.0,5737.8774
597.0,117.0,5737.6934
598.0,117.0,5737.888
599.0,117.0,5738.349
250.0,116.0,5715.692
251.0,116.0,5713.834
252.0,116.0,5713.0537
253.0,116.0,5715.517
254.0,116.0,5718.368
255.0,116.0,5718.6846
256.0,116.0,5719.972
257.0,116.0,5722.393
258.0,116.0,5723.338
259.0,116.0,5723.3286
260.0,116.0,5723.1714
261.0,116.0,5723.003
262.0,116.0,5722.875
263.0,116.0,5722.607
264.0,116.0,5721.9287
265.0,116.0,5721.71
266.0,116.0,5721.861
267.0,116.0,5720.717
268.0,116.0,5719.1113
269.0,116.0,5718.6763
270.0,116.0,5718.687
271.0,116.0,5718.8945
272.0,116.0,5718.565
273.0,116.0,5718.0864
274.0,116.0,5719.1826
275.0,116.0,5720.134
276.0,116.0,5720.7007
277.0,116.0,5721.176
278.0,116.0,5722.288
279.0,116.0,5723.517
280.0,116.0,5724.3657
281.0,116.0,5724.5117
282.0,116.0,5724.6577
283.0,116.0,5724.654
284.0,116.0,5724.8457
285.0,116.0,5724.931
286.0,116.0,5724.5073
287.0,116.0,5724.2705
288.0,116.0,5724.5156
289.0,116.0,5724.3765
290.0,116.0,5724.2266
291.0,116.0,5723.879
292.0,116.0,5723.016
293.0,116.0,5722.2153
294.0,116.0,5721.0215
295.0,116.0,5720.148
296.0,116.0,5725.596
297.0,116.0,5730.0664
298.0,116.0,5725.2285
299.0,116.0,5722.9478
300.0,116.0,5722.4395
301.0,116.0,5723.2207
302.0,116.0,5724.8706
303.0,116.0,5725.3423
304.0,116.0,5724.284
305.0,116.0,5725.982
306.0,116.0,5726.1167
307.0,116.0,5725.616
308.0,116.0,5726.515
309.0,116.0,5723.604
310.0,116.0,5723.381
311.0,116.0,5725.873
312.0,116.0,5725.6274
313.0,116.0,5725.8105
314.0,116.0,5726.242
315.0,116.0,5726.272
316.0,116.0,5726.3296
317.0,116.0,5726.2715
318.0,116.0,5726.029
319.0,116.0,5726.344
320.0,116.0,5726.7236
321.0,116.0,5727.1357
322.0,116.0,5727.5103
323.0,116.0,5727.0947
324.0,116.0,5726.0996
325.0,116.0,5725.7974
326.0,116.0,5725.5254
327.0,116.0,5725.3486
328.0,116.0,5725.5854
329.0,116.0,5725.0093
330.0,116.0,5724.5635
331.0,116.0,5724.3384
332.0,116.0,5724.0425
333.0,116.0,5724.0146
334.0,116.0,5724.3438
335.0,116.0,5724.5405
336.0,116.0,5724.4043
337.0,116.0,5724.7373
338.0,116.0,5724.8403
339.0,116.0,5725.312
340.0,116.0,5724.992
341.0,116.0,5724.156
342.0,116.0,5723.8677
343.0,116.0,5723.792
344.0,116.0,5723.865
345.0,116.0,5724.4946
346.0,116.0,5725.252
347.0,116.0,5725.3955
348.0,116.0,5725.187
349.0,116.0,5724.8633
350.0,116.0,5724.6504
351.0,116.0,5724.778
352.0,116.0,5724.9
353.0,116.0,5725.964
354.0,116.0,5726.6597
355.0,116.0,5726.3345
356.0,116.0,5725.996
357.0,116.0,5725.5547
358.0,116.0,5725.4985
359.0,116.0,5725.915
360.0,116.0,5726.247
361.0,116.0,5726.4937
362.0,116.0,5727.182
363.0,116.0,5727.9062
364.0,116.0,5728.1294
365.0,116.0,5727.5874
366.0,116.0,5728.249
367.0,116.0,5729.152
368.0,116.0,5731.729
369.0,116.0,5733.3887
370.0,116.0,5733.7295
371.0,116.0,5733.9224
372.0,116.0,5734.25
373.0,116.0,5733.792
374.0,116.0,5733.429
375.0,116.0,5732.3022
376.0,116.0,5731.282
377.0,116.0,5730.2485
378.0,116.0,5728.897
379.0,116.0,5727.497
380.0,116.0,5725.0537
381.0,116.0,5723.57
382.0,116.0,5723.337
383.0,116.0,5723.422
384.0,116.0,5723.8306
385.0,116.0,5724.1045
386.0,116.0,5725.092
387.0,116.0,5725.898
388.0,116.0,5726.223
389.0,116.0,5727.868
390.0,116.0,5730.1343
391.0,116.0,5730.2153
392.0,116.0,5728.921
393.0,116.0,5726.9043
394.0,116.0,5726.268
395.0,116.0,5726.0156
396.0,116.0,5725.4775
397.0,116.0,5724.7876
398.0,116.0,5724.7886
399.0,116.0,5725.3975
400.0,116.0,5725.8374
401.0,116.0,5727.219
402.0,116.0,5728.3867
403.0,116.0,5727.4326
404.0,116.0,5728.105
405.0,116.0,5729.0967
406.0,116.0,5729.9287
407.0,116.0,5730.778
408.0,116.0,5731.4424
409.0,116.0,5731.1855
410.0,116.0,5730.681
411.0,116.0,5731.897
412.0,116.0,5732.6816
413.0,116.0,5732.396
414.0,116.0,5732.514
415.0,116.0,5733.174
416.0,116.0,5733.757
417.0,116.0,5733.3315
418.0,116.0,5732.9297
419.0,116.0,5732.744
420.0,116.0,5732.5015
421.0,116.0,5732.236
422.0,116.0,5732.4844
423.0,116.0,5730.984
424.0,116.0,5730.3813
425.0,116.0,5729.758
426.0,116.0,5729.3286
427.0,116.0,5730.2954
428.0,116.0,5731.468
429.0,116.0,5732.0967
430.0,116.0,5732.738
431.0,116.0,5732.677
432.0,116.0,5732.3213
433.0,116.0,5732.315
434.0,116.0,5732.406
435.0,116.0,5731.8945
436.0,116.0,5732.0923
437.0,116.0,5732.5093
438.0,116.0,5732.627
439.0,116.0,5732.826
440.0,116.0,5732.844
441.0,116.0,5732.76
442.0,116.0,5733.125
443.0,116.0,5733.428
444.0,116.0,5733.572
445.0,116.0,5733.506
446.0,116.0,5733.239
447.0,116.0,5732.726
448.0,116.0,5732.41
449.0,116.0,5731.941
450.0,116.0,5731.353
451.0,116.0,5731.1787
452.0,116.0,5731.5947
453.0,116.0,5731.428
454.0,116.0,5730.7314
455.0,116.0,5730.299
456.0,116.0,5730.9155
457.0,116.0,5730.942
458.0,116.0,5729.955
459.0,116.0,5729.603
460.0,116.0,5729.517
461.0,116.0,5729.588
462.0,116.0,5729.962
463.0,116.0,5730.595
464.0,116.0,5730.748
465.0,116.0,5730.9443
466.0,116.0,5731.388
467.0,116.0,5731.1934
468.0,116.0,5731.324
469.0,116.0,5732.845
470.0,116.0,5733.488
471.0,116.0,5734.5186
472.0,116.0,5734.058
473.0,116.0,5734.1226
474.0,116.0,5736.1826
475.0,116.0,5737.8105
476.0,116.0,5738.728
477.0,116.0,5739.2334
478.0,116.0,5737.9287
479.0,116.0,5737.2007
480.0,116.0,5737.064
481.0,116.0,5737.7275
482.0,116.0,5737.484
483.0,116.0,5736.8276
484.0,116.0,5735.9453
485.0,116.0,5734.796
486.0,116.0,5734.194
487.0,116.0,5734.1533
488.0,116.0,5733.2305
489.0,116.0,5731.8687
490.0,116.0,5731.34
491.0,116.0,5731.664
492.0,116.0,5731.932
493.0,116.0,5731.8716
494.0,116.0,5732.375
495.0,116.0,5733.781
496.0,116.0,5735.0337
497.0,116.0,5734.8184
498.0,116.0,5733.745
499.0,116.0,5734.734
500.0,116.0,5736.449
501.0,116.0,5736.244
502.0,116.0,5735.638
503.0,116.0,5735.7935
504.0,116.0,5735.466
505.0,116.0,5734.1665
506.0,116.0,5733.935
507.0,116.0,5733.9297
508.0,116.0,5733.9253
509.0,116.0,5734.5845
510.0,116.0,5735.532
511.0,116.0,5735.5215
512.0,116.0,5735.1978
513.0,116.0,5734.257
514.0,116.0,5733.7803
515.0,116.0,5734.3794
516.0,116.0,5733.9097
517.0,116.0,5733.4863
518.0,116.0,5734.194
519.0,116.0,5734.109
520.0,116.0,5732.6035
521.0,116.0,5732.3516
522.0,116.0,5732.353
523.0,116.0,5732.635
524.0,116.0,5733.993
525.0,116.0,5735.053
526.0,116.0,5736.485
527.0,116.0,5738.4053
528.0,116.0,5738.7466
529.0,116.0,5737.599
530.0,116.0,5736.8975
531.0,116.0,5736.721
532.0,116.0,5736.307
533.0,116.0,5736.2686
534.0,116.0,5735.623
535.0,116.0,5734.862
